ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;terrainPJ1;terrainPJ2;HomeJ1;HomeJ2;AgeJ1;AgeJ2;WRank;LRank;WPts;LPts;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;PSW;PSL;MaxW;MaxL;AvgW;AvgL
20;Miami;Sony Ericsson Open;24/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Bautista Agut R.;Fognini F.;1;0;0;0;31;32;25;17;1510;1885;6;4;6;4;;;;;;;2;0;Completed;1,44;2,75;1,4;3,26;1,5;3,3;1,41;2,93
20;Miami;Sony Ericsson Open;24/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Edmund K.;Raonic M.;0;1;0;0;24;28;22;14;1600;2275;6;4;6;4;;;;;;;2;0;Completed;2,37;1,57;2,49;1,62;2,54;1,69;2,31;1,62
20;Miami;Sony Ericsson Open;24/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Basilashvili N.;Haase R.;0;0;0;0;27;32;19;65;1865;805;7;6;6;3;;;;;;;2;0;Completed;1,44;2,75;1,55;2,67;1,56;2,75;1,5;2,6
20;Miami;Sony Ericsson Open;24/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Auger-Aliassime F.;Hurkacz H.;0;1;0;0;19;22;57;54;876;904;7;6;6;4;;;;;;;2;0;Completed;2,1;1,72;2,17;1,79;2,25;1,8;2,11;1,74
20;Miami;Sony Ericsson Open;24/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Djokovic N.;Delbonis F.;1;0;0;0;32;28;1;83;10990;676;7;5;4;6;6;1;;;;;2;1;Completed;1,04;13;1,03;19,02;1,04;19,5;1,03;13,64
20;Miami;Sony Ericsson Open;25/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Coric B.;Chardy J.;1;0;0;0;22;32;13;40;2345;1100;6;7;6;2;6;3;;;;;2;1;Completed;1,5;2,62;1,52;2,78;1,57;2,8;1,5;2,63
20;Miami;Sony Ericsson Open;25/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Kyrgios N.;Lajovic D.;1;0;0;0;24;29;33;44;1215;1010;6;3;6;1;;;;;;;2;0;Completed;1,3;3,5;1,33;3,71;1,34;3,75;1,3;3,56
20;Miami;Sony Ericsson Open;25/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Thompson J.;Dimitrov G.;0;1;0;0;25;28;77;29;708;1300;7;5;7;5;;;;;;;2;0;Completed;3;1,4;3,09;1,44;3,19;1,44;2,94;1,41
20;Miami;Sony Ericsson Open;25/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Anderson K.;Sousa J.;1;0;0;0;33;30;7;41;4115;1072;6;4;7;6;;;;;;;2;0;Completed;1,53;2,5;1,55;2,67;1,57;2,69;1,52;2,55
20;Miami;Sony Ericsson Open;25/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Federer R.;Krajinovic F.;0;0;0;0;37;27;5;103;4600;576;7;5;6;3;;;;;;;2;0;Completed;1,16;5;1,21;5,26;1,22;5,26;1,19;4,77
20;Miami;Sony Ericsson Open;25/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Medvedev D.;Opelka R.;1;0;0;1;23;22;15;58;2230;858;7;6;6;7;7;6;;;;;2;1;Completed;1,28;3,75;1,32;3,82;1,33;4;1,28;3,69
20;Miami;Sony Ericsson Open;25/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Shapovalov D.;Rublev A.;0;1;0;0;20;21;23;99;1550;603;6;3;7;6;;;;;;;2;0;Completed;1,66;2,2;1,69;2,32;1,74;2,32;1,67;2,22
20;Miami;Sony Ericsson Open;25/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Goffin D.;Cecchinato M.;0;0;0;0;28;27;20;16;1685;2021;6;4;6;4;;;;;;;2;0;Completed;1,25;4;1,28;4,16;1,34;4,2;1,27;3,85
20;Miami;Sony Ericsson Open;25/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Tiafoe F.;Ferrer D.;0;0;1;0;21;37;34;155;1200;355;5;7;6;3;6;3;;;;;2;1;Completed;2;1,8;1,93;2;2,2;2;1,99;1,83
20;Miami;Sony Ericsson Open;26/03/2019;Masters 1000;Outdoor;Hard;3rd Round;3;Tsitsipas S.;Mayer L.;0;0;0;0;21;32;10;62;3160;830;6;4;6;4;;;;;;;2;0;Completed;1,25;4;1,29;4,07;1,3;4,1;1,27;3,84
20;Miami;Sony Ericsson Open;26/03/2019;Masters 1000;Outdoor;Hard;4th Round;3;Auger-Aliassime F.;Basilashvili N.;0;0;0;0;19;27;57;19;876;1865;7;6;6;4;;;;;;;2;0;Completed;1,8;2;1,87;2,07;1,87;2,15;1,79;2,04
20;Miami;Sony Ericsson Open;26/03/2019;Masters 1000;Outdoor;Hard;4th Round;3;Isner J.;Edmund K.;1;0;1;0;34;24;9;22;3485;1600;7;6;7;6;;;;;;;2;0;Completed;1,9;1,9;1,88;2,04;1,94;2,05;1,85;1,97
20;Miami;Sony Ericsson Open;26/03/2019;Masters 1000;Outdoor;Hard;4th Round;3;Coric B.;Kyrgios N.;1;1;0;0;22;24;13;33;2345;1215;4;6;6;3;6;2;;;;;2;1;Completed;2,37;1,57;2,36;1,68;2,41;1,68;2,31;1,62
20;Miami;Sony Ericsson Open;26/03/2019;Masters 1000;Outdoor;Hard;4th Round;3;Bautista Agut R.;Djokovic N.;1;1;0;0;31;32;25;1;1510;10990;1;6;7;5;6;3;;;;;2;1;Completed;4,5;1,2;5,4;1,2;5,4;1,22;4,79;1,19
20;Miami;Sony Ericsson Open;26/03/2019;Masters 1000;Outdoor;Hard;4th Round;3;Anderson K.;Thompson J.;1;0;0;0;33;25;7;77;4115;708;7;5;7;5;;;;;;;2;0;Completed;1,4;3;1,48;2,91;1,48;3,05;1,42;2,9
20;Miami;Sony Ericsson Open;27/03/2019;Masters 1000;Outdoor;Hard;4th Round;3;Tiafoe F.;Goffin D.;0;0;1;0;21;28;34;20;1200;1685;7;5;7;6;;;;;;;2;0;Completed;2,5;1,53;2,75;1,52;2,75;1,55;2,57;1,51
20;Miami;Sony Ericsson Open;27/03/2019;Masters 1000;Outdoor;Hard;4th Round;3;Shapovalov D.;Tsitsipas S.;0;0;0;0;20;21;23;10;1550;3160;4;6;6;3;7;6;;;;;2;1;Completed;2,2;1,66;2,28;1,72;2,28;1,74;2,2;1,68
20;Miami;Sony Ericsson Open;27/03/2019;Masters 1000;Outdoor;Hard;4th Round;3;Federer R.;Medvedev D.;0;1;0;0;37;23;5;15;4600;2230;6;4;6;2;;;;;;;2;0;Completed;1,3;3,5;1,35;3,6;1,35;3,82;1,31;3,52
20;Miami;Sony Ericsson Open;27/03/2019;Masters 1000;Outdoor;Hard;Quarterfinals;3;Isner J.;Bautista Agut R.;1;1;1;0;34;31;9;25;3485;1510;7;6;7;6;;;;;;;2;0;Completed;1,8;2;1,81;2,14;1,91;2,14;1,84;1,98
20;Miami;Sony Ericsson Open;28/03/2019;Masters 1000;Outdoor;Hard;Quarterfinals;3;Auger-Aliassime F.;Coric B.;0;1;0;0;19;22;57;13;876;2345;7;6;6;2;;;;;;;2;0;Completed;2,2;1,66;2,32;1,7;2,32;1,75;2,22;1,67
20;Miami;Sony Ericsson Open;28/03/2019;Masters 1000;Outdoor;Hard;Quarterfinals;3;Shapovalov D.;Tiafoe F.;0;0;0;1;20;21;23;34;1550;1200;6;7;6;4;6;2;;;;;2;1;Completed;1,53;2,5;1,61;2,52;1,62;2,6;1,56;2,45
20;Miami;Sony Ericsson Open;29/03/2019;Masters 1000;Outdoor;Hard;Quarterfinals;3;Federer R.;Anderson K.;0;1;0;0;37;33;5;7;4600;4115;6;0;6;4;;;;;;;2;0;Completed;1,16;5;1,21;5,19;1,21;5,25;1,18;4,86
20;Miami;Sony Ericsson Open;29/03/2019;Masters 1000;Outdoor;Hard;Semifinals;3;Isner J.;Auger-Aliassime F.;1;0;1;0;34;19;9;57;3485;876;7;6;7;6;;;;;;;2;0;Completed;1,44;2,75;1,54;2,71;1,56;2,79;1,51;2,6
20;Miami;Sony Ericsson Open;29/03/2019;Masters 1000;Outdoor;Hard;Semifinals;3;Federer R.;Shapovalov D.;0;0;0;0;37;20;5;23;4600;1550;6;2;6;4;;;;;;;2;0;Completed;1,2;4,5;1,22;4,96;1,23;5;1,2;4,56
20;Miami;Sony Ericsson Open;31/03/2019;Masters 1000;Outdoor;Hard;The Final;3;Federer R.;Isner J.;0;1;0;1;37;34;5;9;4600;3485;6;1;6;4;;;;;;;2;0;Completed;1,22;4,33;1,3;4,01;1,3;4,5;1,25;4,03
21;Houston;U.S. Men's Clay Court Championships;08/04/2019;ATP250;Outdoor;Clay;1st Round;3;Harrison R.;Karlovic I.;0;0;1;0;27;40;107;77;545;709;6;3;6;4;;;;;;;2;0;Completed;2,25;1,57;2,35;1,66;2,35;1,72;2,24;1,65
21;Houston;U.S. Men's Clay Court Championships;08/04/2019;ATP250;Outdoor;Clay;1st Round;3;Ruud C.;Dellien H.;1;1;0;0;19;26;95;76;645;713;7;6;6;4;;;;;;;2;0;Completed;1,36;3;1,5;2,77;1,53;3;1,46;2,72
21;Houston;U.S. Men's Clay Court Championships;08/04/2019;ATP250;Outdoor;Clay;1st Round;3;Garin C.;Cuevas P.;1;1;0;0;23;33;73;83;726;687;4;6;6;4;6;2;;;;;2;1;Completed;2,25;1,57;2,45;1,61;2,45;1,65;2,32;1,6
21;Houston;U.S. Men's Clay Court Championships;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Granollers M.;Fritz T.;0;0;0;1;33;21;112;58;520;890;6;2;4;6;6;2;;;;;2;1;Completed;2,2;1,61;2,45;1,61;2,65;1,71;2,24;1,65
21;Houston;U.S. Men's Clay Court Championships;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Tomic B.;Kudla D.;0;0;0;1;26;26;79;85;704;683;7;6;7;5;;;;;;;2;0;Completed;1,8;1,9;1,8;2,11;2,2;2,11;1,83;1,98
21;Houston;U.S. Men's Clay Court Championships;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Galan D.E.;Lorenzi P.;1;1;0;0;23;37;241;108;192;545;7;6;6;4;;;;;;;2;0;Completed;2;1,72;2,06;1,84;2,1;1,84;2,05;1,76
21;Houston;U.S. Men's Clay Court Championships;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Laaksonen H.;Mcdonald M.;0;0;0;1;27;24;126;59;452;871;6;3;6;4;;;;;;;2;0;Completed;1,8;1,9;1,77;2,16;1,85;2,16;1,75;2,07
21;Houston;U.S. Men's Clay Court Championships;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Garcia-Lopez G.;Rubin N.;1;0;0;1;36;23;115;144;507;388;6;7;6;3;6;3;;;;;2;1;Completed;1,53;2,37;1,57;2,55;1,61;2,63;1,54;2,45
21;Houston;U.S. Men's Clay Court Championships;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Giraldo S.;Klahn B.;1;0;0;1;31;29;224;93;217;648;6;4;6;4;;;;;;;2;0;Completed;1,5;2,5;1,42;3,07;1,54;3,1;1,44;2,77
21;Houston;U.S. Men's Clay Court Championships;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Thompson J.;Krstin P.;1;1;0;0;25;24;67;195;778;270;7;5;6;2;;;;;;;2;0;Completed;1,44;2,62;1,6;2,48;1,61;2,62;1,55;2,45
21;Houston;U.S. Men's Clay Court Championships;10/04/2019;ATP250;Outdoor;Clay;1st Round;3;Querrey S.;Fratangelo B.;0;1;1;1;31;26;71;127;735;450;6;3;6;4;;;;;;;2;0;Completed;1,57;2,25;1,65;2,36;1,73;2,36;1,64;2,25
21;Houston;U.S. Men's Clay Court Championships;10/04/2019;ATP250;Outdoor;Clay;1st Round;3;Tipsarevic J.;Sandgren T.;1;0;0;1;35;28;372;81;47;693;6;1;7;6;;;;;;;2;0;Completed;2,62;1,44;2,73;1,51;2,95;1,55;2,7;1,46
21;Houston;U.S. Men's Clay Court Championships;10/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Granollers M.;Tomic B.;0;0;0;0;33;26;112;79;520;704;6;1;6;2;;;;;;;2;0;Completed;1,57;2,25;1,6;2,51;1,67;2,51;1,6;2,32
21;Houston;U.S. Men's Clay Court Championships;10/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Laaksonen H.;Harrison R.;0;0;0;1;27;27;126;107;452;545;6;4;7;5;;;;;;;2;0;Completed;1,9;1,8;2,03;1,88;2,05;2,63;1,92;1,89
21;Houston;U.S. Men's Clay Court Championships;10/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Garin C.;Chardy J.;1;1;0;0;23;32;73;42;726;1055;3;6;7;6;7;6;;;;;2;1;Completed;1,66;2,1;1,71;2,28;1,8;2,35;1,69;2,15
21;Houston;U.S. Men's Clay Court Championships;11/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Ruud C.;Opelka R.;1;1;0;1;19;22;95;56;645;919;4;6;6;4;6;4;;;;;2;1;Completed;1,83;1,83;1,94;1,96;1,96;2;1,89;1,9
21;Houston;U.S. Men's Clay Court Championships;11/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Tipsarevic J.;Norrie C.;1;0;0;0;35;24;372;55;47;925;6;3;6;4;;;;;;;2;0;Completed;2,25;1,57;2,3;1,69;2,38;1,71;2,26;1,63
21;Houston;U.S. Men's Clay Court Championships;11/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Querrey S.;Garcia-Lopez G.;0;1;1;0;31;36;71;115;735;507;6;4;6;3;;;;;;;2;0;Completed;1,44;2,62;1,49;2,82;1,53;2,9;1,46;2,68
21;Houston;U.S. Men's Clay Court Championships;12/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Galan D.E.;Johnson S.;1;0;0;1;23;28;241;39;192;1125;6;3;6;3;;;;;;;2;0;Completed;2,62;1,44;2,92;1,47;3;1,49;2,83;1,42
21;Houston;U.S. Men's Clay Court Championships;12/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Thompson J.;Giraldo S.;1;1;0;0;25;31;67;224;778;217;4;6;7;6;7;5;;;;;2;1;Completed;1,61;2,2;1,64;2,41;1,71;2,59;1,62;2,29
21;Houston;U.S. Men's Clay Court Championships;12/04/2019;ATP250;Outdoor;Clay;Quarterfinals;3;Garin C.;Laaksonen H.;1;0;0;0;23;27;73;126;726;452;6;3;6;2;;;;;;;2;0;Completed;1,44;2,75;1,49;2,87;1,51;2,87;1,46;2,7
21;Houston;U.S. Men's Clay Court Championships;12/04/2019;ATP250;Outdoor;Clay;Quarterfinals;3;Querrey S.;Tipsarevic J.;0;1;1;0;31;35;71;372;735;47;7;6;7;6;;;;;;;2;0;Completed;1,4;3;1,41;3,23;1,46;3,23;1,4;2,94
21;Houston;U.S. Men's Clay Court Championships;12/04/2019;ATP250;Outdoor;Clay;Quarterfinals;3;Ruud C.;Granollers M.;1;0;0;0;19;33;95;112;645;520;6;1;6;0;;;;;;;2;0;Completed;1,57;2,37;1,67;2,37;1,69;2,48;1,62;2,29
21;Houston;U.S. Men's Clay Court Championships;13/04/2019;ATP250;Outdoor;Clay;Quarterfinals;3;Galan D.E.;Thompson J.;1;1;0;0;23;25;241;67;192;778;6;1;4;6;6;4;;;;;2;1;Completed;2,2;1,66;2,3;1,71;2,3;1,74;2,2;1,67
21;Houston;U.S. Men's Clay Court Championships;13/04/2019;ATP250;Outdoor;Clay;Semifinals;3;Garin C.;Querrey S.;1;0;0;1;23;31;73;71;726;735;7;6;6;2;;;;;;;2;0;Completed;2;1,8;2,1;1,84;2,1;1,87;2,01;1,8
21;Houston;U.S. Men's Clay Court Championships;13/04/2019;ATP250;Outdoor;Clay;Semifinals;3;Ruud C.;Galan D.E.;1;1;0;0;19;23;95;241;645;192;7;5;6;2;;;;;;;2;0;Completed;1,28;3,75;1,33;3,67;1,35;3,75;1,31;3,47
21;Houston;U.S. Men's Clay Court Championships;14/04/2019;ATP250;Outdoor;Clay;The Final;3;Garin C.;Ruud C.;1;1;0;0;23;19;73;95;726;645;7;6;4;6;6;3;;;;;2;1;Completed;1,66;2,2;1,68;2,36;1,75;2,36;1,67;2,2
22;Marrakech;Grand Prix Hassan II;08/04/2019;ATP250;Outdoor;Clay;1st Round;3;Andreozzi G.;Ramos-Vinolas A.;1;1;0;0;28;31;90;84;655;685;6;3;7;6;;;;;;;2;0;Completed;2,37;1,53;2,47;1,6;2,7;1,63;2,42;1,56
22;Marrakech;Grand Prix Hassan II;08/04/2019;ATP250;Outdoor;Clay;1st Round;3;Simon G.;Kovalik J.;1;1;0;0;33;26;27;120;1340;476;6;4;6;1;;;;;;;2;0;Completed;1,36;3;1,41;3,1;1,42;3,38;1,37;3,07
22;Marrakech;Grand Prix Hassan II;08/04/2019;ATP250;Outdoor;Clay;1st Round;3;Edmund K.;Humbert U.;1;0;0;0;24;21;22;63;1680;819;6;3;6;2;;;;;;;2;0;Completed;1,2;4,33;1,21;4,9;1,22;5,05;1,19;4,55
22;Marrakech;Grand Prix Hassan II;08/04/2019;ATP250;Outdoor;Clay;1st Round;3;Daniel T.;Zverev M.;1;0;0;0;26;32;75;72;716;726;6;3;6;0;;;;;;;2;0;Completed;1,5;2,5;1,47;2,87;1,5;2,87;1,46;2,7
22;Marrakech;Grand Prix Hassan II;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Paire B.;Bedene A.;1;1;0;0;30;30;69;68;763;765;3;6;6;4;7;5;;;;;2;1;Completed;2;1,72;2,16;1,76;2,2;1,85;2,02;1,79
22;Marrakech;Grand Prix Hassan II;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Herbert P.H.;Fabbiano T.;0;0;0;0;28;30;50;94;944;648;6;7;6;4;6;1;;;;;2;1;Completed;1,53;2,37;1,63;2,42;1,67;2,45;1,6;2,34
22;Marrakech;Grand Prix Hassan II;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Menendez-Maceiras A.;Verdasco F.;0;1;0;0;33;35;139;38;408;1155;5;7;6;2;6;2;;;;;2;1;Completed;4,5;1,18;4,74;1,22;5,3;1,22;4,75;1,18
22;Marrakech;Grand Prix Hassan II;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Londero J.I.;Berlocq C.;1;1;0;0;26;36;66;177;782;299;6;2;6;4;;;;;;;2;0;Completed;1,5;2,5;1,54;2,62;1,57;2,66;1,52;2,53
22;Marrakech;Grand Prix Hassan II;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Munar J.;Bagnis F.;1;1;0;0;22;29;60;142;854;390;6;1;7;6;;;;;;;2;0;Completed;1,36;3;1,36;3,4;1,4;3,65;1,33;3,28
22;Marrakech;Grand Prix Hassan II;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Kohlschreiber P.;Davidovich Fokina A.;0;0;0;0;35;20;41;172;1070;310;7;6;7;5;;;;;;;2;0;Completed;1,44;2,62;1,57;2,55;1,59;2,71;1,53;2,48
22;Marrakech;Grand Prix Hassan II;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Sonego L.;Djere L.;1;1;0;0;24;24;103;32;573;1246;6;3;6;3;;;;;;;2;0;Completed;2,2;1,61;2,13;1,79;2,31;1,79;2,2;1,66
22;Marrakech;Grand Prix Hassan II;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Haase R.;Jaziri M.;1;0;0;0;32;35;62;65;825;782;6;3;6;4;;;;;;;2;0;Completed;1,4;2,75;1,48;2,84;1,52;2,9;1,44;2,75
22;Marrakech;Grand Prix Hassan II;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Vesely J.;Fognini F.;1;1;0;0;26;32;101;18;588;1885;7;6;6;4;;;;;;;2;0;Completed;2,25;1,57;2,32;1,67;2,46;1,67;2,34;1,59
22;Marrakech;Grand Prix Hassan II;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Andujar P.;Delbonis F.;1;1;0;0;33;28;70;74;757;721;7;6;6;3;;;;;;;2;0;Completed;2,37;1,53;2,34;1,66;2,45;1,66;2,29;1,61
22;Marrakech;Grand Prix Hassan II;09/04/2019;ATP250;Outdoor;Clay;1st Round;3;Zverev A.;Istomin D.;1;0;0;0;22;32;3;104;6040;571;6;4;6;4;;;;;;;2;0;Completed;1,12;6;1,11;7,79;1,14;9,5;1,1;7
22;Marrakech;Grand Prix Hassan II;10/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Sonego L.;Haase R.;1;1;0;0;24;32;103;62;573;825;7;6;6;3;;;;;;;2;0;Completed;1,61;2,2;1,67;2,35;1,69;2,35;1,64;2,24
22;Marrakech;Grand Prix Hassan II;10/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Daniel T.;Menendez-Maceiras A.;1;0;0;0;26;33;75;139;716;408;6;2;1;6;6;1;;;;;2;1;Completed;1,36;3;1,3;3,92;1,4;3,92;1,33;3,3
22;Marrakech;Grand Prix Hassan II;10/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Simon G.;Andreozzi G.;1;1;0;0;33;28;27;90;1340;655;6;2;6;2;;;;;;;2;0;Completed;1,57;2,25;1,65;2,39;1,67;2,65;1,61;2,29
22;Marrakech;Grand Prix Hassan II;10/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Tsonga J.W.;Edmund K.;0;1;0;0;34;24;116;22;503;1680;7;6;6;3;;;;;;;2;0;Completed;2,75;1,4;2,86;1,48;2,86;1,51;2,7;1,45
22;Marrakech;Grand Prix Hassan II;11/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Vesely J.;Londero J.I.;1;1;0;0;26;26;101;66;588;782;6;3;6;4;;;;;;;2;0;Completed;1,72;2;1,81;2,11;1,83;2,15;1,75;2,06
22;Marrakech;Grand Prix Hassan II;11/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Andujar P.;Kohlschreiber P.;1;0;0;0;33;35;70;41;757;1070;7;6;6;4;;;;;;;2;0;Completed;2;1,72;2,07;1,85;2,17;1,91;1,99;1,81
22;Marrakech;Grand Prix Hassan II;11/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Paire B.;Herbert P.H.;1;0;0;0;30;28;69;50;763;944;6;4;6;2;;;;;;;2;0;Completed;1,66;2,1;1,77;2,18;1,77;2,25;1,68;2,16
22;Marrakech;Grand Prix Hassan II;11/04/2019;ATP250;Outdoor;Clay;2nd Round;3;Munar J.;Zverev A.;1;1;0;0;22;22;60;3;854;6040;7;6;2;6;6;3;;;;;2;1;Completed;3,75;1,25;4,32;1,26;4,55;1,29;3,97;1,24
22;Marrakech;Grand Prix Hassan II;12/04/2019;ATP250;Outdoor;Clay;Quarterfinals;3;Simon G.;Daniel T.;1;1;0;0;33;26;27;75;1340;716;6;4;7;5;;;;;;;2;0;Completed;1,36;3,2;1,44;3,06;1,44;3,58;1,38;3,03
22;Marrakech;Grand Prix Hassan II;12/04/2019;ATP250;Outdoor;Clay;Quarterfinals;3;Andujar P.;Vesely J.;1;1;0;0;33;26;70;101;757;588;;;;;;;;;;;;;Walkover;1,66;2,2;1,79;2,17;1,84;2,2;1,73;2,1
22;Marrakech;Grand Prix Hassan II;12/04/2019;ATP250;Outdoor;Clay;Quarterfinals;3;Paire B.;Munar J.;1;1;0;0;30;22;69;60;763;854;6;1;6;3;;;;;;;2;0;Completed;2,37;1,57;2,53;1,6;2,53;1,63;2,37;1,58
22;Marrakech;Grand Prix Hassan II;12/04/2019;ATP250;Outdoor;Clay;Quarterfinals;3;Tsonga J.W.;Sonego L.;0;1;0;0;34;24;116;103;503;573;6;3;6;2;;;;;;;2;0;Completed;1,4;3;1,43;3,13;1,47;3,13;1,43;2,79
22;Marrakech;Grand Prix Hassan II;13/04/2019;ATP250;Outdoor;Clay;Semifinals;3;Andujar P.;Simon G.;1;1;0;0;33;33;70;27;757;1340;6;1;6;1;;;;;;;2;0;Completed;2;1,8;1,93;1,99;2,08;1,99;1,95;1,85
22;Marrakech;Grand Prix Hassan II;13/04/2019;ATP250;Outdoor;Clay;Semifinals;3;Paire B.;Tsonga J.W.;1;0;0;0;30;34;69;116;763;503;2;6;6;4;6;3;;;;;2;1;Completed;3;1,4;3,32;1,39;3,32;1,47;3,03;1,38
22;Marrakech;Grand Prix Hassan II;14/04/2019;ATP250;Outdoor;Clay;The Final;3;Paire B.;Andujar P.;1;1;0;0;30;33;69;70;763;757;6;2;6;3;;;;;;;2;0;Completed;2,1;1,72;2,27;1,72;2,27;1,75;2,16;1,69
23;Monte Carlo;Monte Carlo Masters;14/04/2019;Masters 1000;Outdoor;Clay;1st Round;3;Coric B.;Hurkacz H.;0;0;0;0;22;22;13;52;2345;934;6;4;5;7;7;5;;;;;2;1;Completed;1,5;2,5;1,54;2,66;1,56;2,7;1,5;2,56
23;Monte Carlo;Monte Carlo Masters;14/04/2019;Masters 1000;Outdoor;Clay;1st Round;3;Dimitrov G.;Berrettini M.;0;0;0;0;28;23;28;55;1300;927;7;5;6;4;;;;;;;2;0;Completed;1,72;2;1,75;2,2;1,8;2,2;1,74;2,1
23;Monte Carlo;Monte Carlo Masters;14/04/2019;Masters 1000;Outdoor;Clay;1st Round;3;Pella G.;Djere L.;1;1;0;0;29;24;35;32;1205;1246;6;7;6;2;6;4;;;;;2;1;Completed;1,61;2,2;1,73;2,24;1,73;2,3;1,68;2,18
23;Monte Carlo;Monte Carlo Masters;14/04/2019;Masters 1000;Outdoor;Clay;1st Round;3;Wawrinka S.;Pouille L.;1;1;0;1;34;25;36;31;1185;1275;7;5;6;3;;;;;;;2;0;Completed;1,36;3;1,4;3,21;1,44;3,21;1,39;3
23;Monte Carlo;Monte Carlo Masters;15/04/2019;Masters 1000;Outdoor;Clay;1st Round;3;Fucsovics M.;Basilashvili N.;0;1;0;0;27;27;37;17;1180;1930;7;5;3;6;6;1;;;;;2;1;Completed;1,72;2;1,75;2,2;1,83;2,25;1,76;2,05
23;Monte Carlo;Monte Carlo Masters;15/04/2019;Masters 1000;Outdoor;Clay;1st Round;3;Bautista Agut R.;Millman J.;0;0;0;0;31;29;22;39;1680;1095;3;6;6;1;6;1;;;;;2;1;Completed;1,2;4,33;1,17;5,82;1,22;5,82;1,17;5,02
23;Monte Carlo;Monte Carlo Masters;15/04/2019;Masters 1000;Outdoor;Clay;1st Round;3;Lajovic D.;Jaziri M.;1;0;0;0;29;35;48;71;950;757;6;4;6;4;;;;;;;2;0;Completed;1,36;3;1,38;3,36;1,44;3,4;1,36;3,13
23;Monte Carlo;Monte Carlo Masters;15/04/2019;Masters 1000;Outdoor;Clay;1st Round;3;Medvedev D.;Sousa J.;0;1;0;0;23;30;14;51;2295;937;6;1;6;1;;;;;;;2;0;Completed;1,53;2,37;1,6;2,5;1,6;2,6;1,55;2,44
23;Monte Carlo;Monte Carlo Masters;15/04/2019;Masters 1000;Outdoor;Clay;1st Round;3;Struff J.L.;Shapovalov D.;1;1;0;0;29;20;44;20;990;1820;5;7;6;3;6;1;;;;;2;1;Completed;2,25;1,57;2,33;1,68;2,38;1,85;2,24;1,64
23;Monte Carlo;Monte Carlo Masters;15/04/2019;Masters 1000;Outdoor;Clay;1st Round;3;Kohlschreiber P.;Daniel T.;0;1;0;0;35;26;40;72;1090;753;6;1;6;3;;;;;;;2;0;Completed;1,28;3,5;1,4;3,22;1,4;3,6;1,32;3,34
23;Monte Carlo;Monte Carlo Masters;15/04/2019;Masters 1000;Outdoor;Clay;1st Round;3;Kukushkin M.;Chardy J.;0;1;0;1;30;32;42;41;1025;1055;6;3;6;4;;;;;;;2;0;Completed;2,5;1,5;2,66;1,54;2,7;1,56;2,53;1,52
